Company,Customer ID,Cliente,Pagador,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rabates,True Outstanding Loan Value,True Payment Status,payment_efficiency
Abaco Technologies,CLIAB001412,"EMPRESA EJEMPLO 413, S.A. DE C.V.","PAGADOR EJEMPLO 413, S.A. DE C.V.",DSB5189-150,2025-09-21,77.27,30016.63,USD,26898.33,1967.84,1041.9,,300.17,135.45,0,1334.04,On Time,0.8961142539985335
Abaco Financial,CLIAB001413,"EMPRESA EJEMPLO 414, S.A. DE C.V.","PAGADOR EJEMPLO 414, S.A. DE C.V.",DSB7482-132,2025-11-03,37.23,11790.72,USD,10551.92,838.49,325.15,,117.91,42.27,0,614.37,On Time,0.8949343212288987
Abaco Financial,CLIAB001413,"EMPRESA EJEMPLO 414, S.A. DE C.V.","PAGADOR EJEMPLO 414, S.A. DE C.V.",DSB7482-132,2025-12-08,22.14,10321.07,USD,9516.71,541.11,408.05,,103.21,53.05,0,465.03,On Time,0.9220662198783652
Abaco Financial,CLIAB001413,"EMPRESA EJEMPLO 414, S.A. DE C.V.","PAGADOR EJEMPLO 414, S.A. DE C.V.",DSB7482-132,2025-10-21,96.35,10105.32,USD,9147.37,685.84,494.96,,101.05,64.34,0,2520.61,On Time,0.9052033978142208
Abaco Financial,CLIAB001414,"EMPRESA EJEMPLO 415, S.A. DE C.V.","PAGADOR EJEMPLO 415, S.A. DE C.V.",DSB9245-276,2025-06-08,15.59,69378.49,USD,64128.61,4221.48,1514.89,,693.78,196.94,0,11031.46,On Time,0.9243298607392579
Abaco Financial,CLIAB001415,"EMPRESA EJEMPLO 416, S.A. DE C.V.","PAGADOR EJEMPLO 416, S.A. DE C.V.",DSB3799-528,2026-02-04,74.17,6925.2,USD,5959.3,612.52,281.57,,69.25,36.6,0,1983.61,On Time,0.8605238837867499
Abaco Financial,CLIAB001415,"EMPRESA EJEMPLO 416, S.A. DE C.V.","PAGADOR EJEMPLO 416, S.A. DE C.V.",DSB3799-528,2025-08-20,1.1,5529.78,USD,4997.06,541.36,208.23,,55.3,27.07,0,161.26,Prepayment,0.9036634368817568
Abaco Technologies,CLIAB001416,"EMPRESA EJEMPLO 417, S.A. DE C.V.","PAGADOR EJEMPLO 417, S.A. DE C.V.",DSB2700-596,2025-04-29,40.99,80251.22,USD,71046.6,7902.01,2372.25,,802.51,308.39,0,12547.02,On Time,0.8853024290471846
Abaco Technologies,CLIAB001417,"EMPRESA EJEMPLO 418, S.A. DE C.V.","PAGADOR EJEMPLO 418, S.A. DE C.V.",DSB4758-369,2026-01-23,94.99,12869.65,USD,11988.99,902.97,618.6,,128.7,80.42,0,872.99,Prepayment,0.9315707886383857
Abaco Technologies,CLIAB001417,"EMPRESA EJEMPLO 418, S.A. DE C.V.","PAGADOR EJEMPLO 418, S.A. DE C.V.",DSB4758-369,2025-10-18,64.16,14029.75,USD,12831.96,725.86,654.72,,140.3,85.11,0,4892.63,Late,0.9146249933177711
Abaco Technologies,CLIAB001417,"EMPRESA EJEMPLO 418, S.A. DE C.V.","PAGADOR EJEMPLO 418, S.A. DE C.V.",DSB4758-369,2025-12-10,94.9,14859.57,USD,13240.65,1386.49,628.15,,148.6,81.66,0,7147.29,On Time,0.8910520290964005
Abaco Technologies,CLIAB001417,"EMPRESA EJEMPLO 418, S.A. DE C.V.","PAGADOR EJEMPLO 418, S.A. DE C.V.",DSB4758-369,2025-10-24,78.61,14496.07,USD,12692.73,1203.64,448.45,,144.96,58.3,0,924.09,On Time,0.8755980069080792
Abaco Technologies,CLIAB001417,"EMPRESA EJEMPLO 418, S.A. DE C.V.","PAGADOR EJEMPLO 418, S.A. DE C.V.",DSB4758-369,2026-01-20,16.0,13059.3,USD,11210.49,1057.82,318.92,,130.59,41.46,0,108.17,On Time,0.8584296248650387
Abaco Financial,CLIAB001418,"EMPRESA EJEMPLO 419, S.A. DE C.V.","PAGADOR EJEMPLO 419, S.A. DE C.V.",DSB8463-827,2025-06-18,17.85,53498.45,USD,47793.08,3315.82,2067.26,,534.98,268.74,0,1396.47,On Time,0.8933544803634499
Abaco Financial,CLIAB001419,"EMPRESA EJEMPLO 420, S.A. DE C.V.","PAGADOR EJEMPLO 420, S.A. DE C.V.",DSB5410-398,2024-11-29,35.0,98216.01,USD,92344.6,4969.26,3433.18,,982.16,446.31,0,7385.96,On Time,0.9402194204386842
Abaco Technologies,CLIAB001420,"EMPRESA EJEMPLO 421, S.A. DE C.V.","PAGADOR EJEMPLO 421, S.A. DE C.V.",DSB9299-162,2025-07-04,33.87,2621.69,USD,2337.72,212.68,68.99,,26.22,8.97,0,219.34,On Time,0.8916843715313404
Abaco Technologies,CLIAB001421,"EMPRESA EJEMPLO 422, S.A. DE C.V.","PAGADOR EJEMPLO 422, S.A. DE C.V.",DSB2044-096,2025-10-02,63.38,25318.59,USD,21963.12,1677.87,657.86,,253.19,85.52,0,7483.25,On Time,0.8674701079325507
Abaco Technologies,CLIAB001422,"EMPRESA EJEMPLO 423, S.A. DE C.V.","PAGADOR EJEMPLO 423, S.A. DE C.V.",DSB3974-691,2026-01-05,83.44,74965.38,USD,70609.16,6318.47,3173.47,,749.65,412.55,0,5304.3,On Time,0.9418902432029291
Abaco Technologies,CLIAB001423,"EMPRESA EJEMPLO 424, S.A. DE C.V.","PAGADOR EJEMPLO 424, S.A. DE C.V.",DSB7092-450,2025-04-01,51.24,2593.8,USD,2396.54,231.32,75.36,,25.94,9.8,0,658.14,Late,0.9239494178425476
Abaco Financial,CLIAB001424,"EMPRESA EJEMPLO 425, S.A. DE C.V.","PAGADOR EJEMPLO 425, S.A. DE C.V.",DSB1664-472,2025-11-07,99.8,9586.9,USD,8394.33,536.82,453.9,,95.87,59.01,0,164.48,On Time,0.8756042099114417
Abaco Financial,CLIAB001424,"EMPRESA EJEMPLO 425, S.A. DE C.V.","PAGADOR EJEMPLO 425, S.A. DE C.V.",DSB1664-472,2025-11-15,5.25,8948.03,USD,8352.86,578.89,194.24,,89.48,25.25,0,389.28,Late,0.9334859181294654
Abaco Financial,CLIAB001425,"EMPRESA EJEMPLO 426, S.A. DE C.V.","PAGADOR EJEMPLO 426, S.A. DE C.V.",DSB9404-963,2025-07-21,29.67,63133.73,USD,56779.78,5355.47,1776.24,,631.34,230.91,0,286.22,On Time,0.8993572849251897
Abaco Technologies,CLIAB001426,"EMPRESA EJEMPLO 427, S.A. DE C.V.","PAGADOR EJEMPLO 427, S.A. DE C.V.",DSB8839-817,2025-04-25,46.14,31548.8,USD,29449.76,2458.27,660.41,,315.49,85.85,0,2736.73,On Time,0.9334668830510193
Abaco Technologies,CLIAB001426,"EMPRESA EJEMPLO 427, S.A. DE C.V.","PAGADOR EJEMPLO 427, S.A. DE C.V.",DSB8839-817,2025-03-02,34.34,31707.46,USD,27012.59,2381.25,1193.76,,317.07,155.19,0,3952.67,On Time,0.8519316905233028
Abaco Technologies,CLIAB001427,"EMPRESA EJEMPLO 428, S.A. DE C.V.","PAGADOR EJEMPLO 428, S.A. DE C.V.",DSB5644-698,2025-04-01,57.97,41237.19,USD,37508.03,4063.87,2040.93,,412.37,265.32,0,11.82,Late,0.9095680379773694
Abaco Technologies,CLIAB001427,"EMPRESA EJEMPLO 428, S.A. DE C.V.","PAGADOR EJEMPLO 428, S.A. DE C.V.",DSB5644-698,2025-04-04,3.4,45169.12,USD,40046.93,4131.16,1445.18,,451.69,187.87,0,8930.38,On Time,0.8865997389366894
Abaco Technologies,CLIAB001428,"EMPRESA EJEMPLO 429, S.A. DE C.V.","PAGADOR EJEMPLO 429, S.A. DE C.V.",DSB7119-949,2025-11-10,88.15,7459.87,USD,6496.09,493.79,291.65,,74.6,37.91,0,1822.84,On Time,0.8708047191170892
Abaco Technologies,CLIAB001429,"EMPRESA EJEMPLO 430, S.A. DE C.V.","PAGADOR EJEMPLO 430, S.A. DE C.V.",DSB2983-843,2026-02-04,76.55,48168.18,USD,43044.41,2514.89,1316.84,,481.68,171.19,0,1491.51,On Time,0.893627494333396
Abaco Technologies,CLIAB001429,"EMPRESA EJEMPLO 430, S.A. DE C.V.","PAGADOR EJEMPLO 430, S.A. DE C.V.",DSB2983-843,2025-09-09,5.34,45268.77,USD,42519.15,3697.85,1207.26,,452.69,156.94,0,13270.99,On Time,0.9392601124351292
Abaco Financial,CLIAB001430,"EMPRESA EJEMPLO 431, S.A. DE C.V.","PAGADOR EJEMPLO 431, S.A. DE C.V.",DSB4689-083,2025-03-16,30.66,12911.25,USD,11263.7,1196.32,356.62,,129.11,46.36,0,8700.91,On Time,0.8723942298383194
Abaco Financial,CLIAB001430,"EMPRESA EJEMPLO 431, S.A. DE C.V.","PAGADOR EJEMPLO 431, S.A. DE C.V.",DSB4689-083,2025-01-30,72.45,12572.55,USD,11123.77,701.8,266.12,,125.73,34.6,0,6728.31,On Time,0.884766415723143
Abaco Technologies,CLIAB001431,"EMPRESA EJEMPLO 432, S.A. DE C.V.","PAGADOR EJEMPLO 432, S.A. DE C.V.",DSB2049-315,2025-11-06,14.26,12714.56,USD,11744.04,824.74,276.63,,127.15,35.96,0,5866.67,On Time,0.9236686129917199
Abaco Technologies,CLIAB001431,"EMPRESA EJEMPLO 432, S.A. DE C.V.","PAGADOR EJEMPLO 432, S.A. DE C.V.",DSB2049-315,2025-11-08,86.06,12087.93,USD,10432.67,991.17,521.77,,120.88,67.83,0,92.6,On Time,0.8630650574581421
Abaco Technologies,CLIAB001431,"EMPRESA EJEMPLO 432, S.A. DE C.V.","PAGADOR EJEMPLO 432, S.A. DE C.V.",DSB2049-315,2025-09-05,76.61,9160.53,USD,8433.98,749.16,223.98,,91.61,29.12,0,478.32,Late,0.9206869034870252
Abaco Financial,CLIAB001432,"EMPRESA EJEMPLO 433, S.A. DE C.V.","PAGADOR EJEMPLO 433, S.A. DE C.V.",DSB3749-835,2025-07-08,74.3,29199.95,USD,26172.26,1690.11,1101.11,,292.0,143.14,0,31447.78,Late,0.8963118087530971
Abaco Financial,CLIAB001432,"EMPRESA EJEMPLO 433, S.A. DE C.V.","PAGADOR EJEMPLO 433, S.A. DE C.V.",DSB3749-835,2025-07-24,11.54,29283.08,USD,26996.12,2636.62,1019.19,,292.83,132.49,0,15020.54,Late,0.9219016578857141
Abaco Financial,CLIAB001432,"EMPRESA EJEMPLO 433, S.A. DE C.V.","PAGADOR EJEMPLO 433, S.A. DE C.V.",DSB3749-835,2025-04-29,40.41,30293.65,USD,27944.26,1795.31,1482.27,,302.94,192.7,0,22418.97,On Time,0.9224461231974357
Abaco Financial,CLIAB001433,"EMPRESA EJEMPLO 434, S.A. DE C.V.","PAGADOR EJEMPLO 434, S.A. DE C.V.",DSB1464-220,2024-12-30,36.09,47316.36,USD,44798.99,3123.01,999.1,,473.16,129.88,0,151.38,On Time,0.9467970486318051
Abaco Financial,CLIAB001434,"EMPRESA EJEMPLO 435, S.A. DE C.V.","PAGADOR EJEMPLO 435, S.A. DE C.V.",DSB8393-296,2025-11-26,57.78,24291.38,USD,21264.38,1383.47,645.41,,242.91,83.9,0,402.43,On Time,0.8753878948005425
Abaco Financial,CLIAB001434,"EMPRESA EJEMPLO 435, S.A. DE C.V.","PAGADOR EJEMPLO 435, S.A. DE C.V.",DSB8393-296,2025-08-30,70.8,20277.42,USD,17788.72,1207.27,942.68,,202.77,122.55,0,5365.72,On Time,0.8772674235676927
Abaco Technologies,CLIAB001435,"EMPRESA EJEMPLO 436, S.A. DE C.V.","PAGADOR EJEMPLO 436, S.A. DE C.V.",DSB2891-682,2025-01-01,59.81,13556.35,USD,12505.33,914.9,398.55,,135.56,51.81,0,2981.54,Prepayment,0.9224702814548164
Abaco Technologies,CLIAB001436,"EMPRESA EJEMPLO 437, S.A. DE C.V.","PAGADOR EJEMPLO 437, S.A. DE C.V.",DSB2227-110,2025-09-14,73.3,41167.51,USD,36824.8,3363.65,979.85,,411.68,127.38,0,4961.71,On Time,0.8945112298509189
Abaco Technologies,CLIAB001436,"EMPRESA EJEMPLO 437, S.A. DE C.V.","PAGADOR EJEMPLO 437, S.A. DE C.V.",DSB2227-110,2025-10-18,5.33,39688.23,USD,37586.95,2826.94,1787.72,,396.88,232.4,0,15621.32,On Time,0.9470553360530312
Abaco Financial,CLIAB001437,"EMPRESA EJEMPLO 438, S.A. DE C.V.","PAGADOR EJEMPLO 438, S.A. DE C.V.",DSB7375-518,2025-06-30,8.79,13522.61,USD,11628.75,1232.43,544.47,,135.23,70.78,0,11823.23,On Time,0.8599486341763904
Abaco Financial,CLIAB001437,"EMPRESA EJEMPLO 438, S.A. DE C.V.","PAGADOR EJEMPLO 438, S.A. DE C.V.",DSB7375-518,2025-05-01,25.68,12568.59,USD,11048.88,795.9,538.89,,125.69,70.06,0,7724.22,On Time,0.8790866755936823
Abaco Financial,CLIAB001437,"EMPRESA EJEMPLO 438, S.A. DE C.V.","PAGADOR EJEMPLO 438, S.A. DE C.V.",DSB7375-518,2025-03-16,36.99,10074.14,USD,9161.97,800.58,408.27,,100.74,53.08,0,7771.26,On Time,0.9094543057769695
Abaco Financial,CLIAB001438,"EMPRESA EJEMPLO 439, S.A. DE C.V.","PAGADOR EJEMPLO 439, S.A. DE C.V.",DSB1349-476,2026-02-12,33.23,39522.85,USD,36103.48,3728.8,1295.83,,395.23,168.46,0,1166.05,On Time,0.9134837189119713
Abaco Technologies,CLIAB001439,"EMPRESA EJEMPLO 440, S.A. DE C.V.","PAGADOR EJEMPLO 440, S.A. DE C.V.",DSB1427-007,2026-01-15,70.54,76391.9,USD,72265.02,6237.66,2797.92,,763.92,363.73,0,8007.14,On Time,0.9459775185589049
Abaco Technologies,CLIAB001440,"EMPRESA EJEMPLO 441, S.A. DE C.V.","PAGADOR EJEMPLO 441, S.A. DE C.V.",DSB3209-393,2025-08-05,36.43,19148.29,USD,17276.32,1369.83,755.27,,191.48,98.19,0,1864.7,On Time,0.902238267751324
Abaco Technologies,CLIAB001440,"EMPRESA EJEMPLO 441, S.A. DE C.V.","PAGADOR EJEMPLO 441, S.A. DE C.V.",DSB3209-393,2025-11-18,39.25,21531.03,USD,18608.41,1675.89,636.84,,215.31,82.79,0,2259.13,Late,0.8642600934558171
Abaco Technologies,CLIAB001441,"EMPRESA EJEMPLO 442, S.A. DE C.V.","PAGADOR EJEMPLO 442, S.A. DE C.V.",DSB3584-836,2025-05-03,82.28,28171.4,USD,25077.13,2577.62,693.93,,281.71,90.21,0,3964.57,On Time,0.8901627182177669
Abaco Technologies,CLIAB001441,"EMPRESA EJEMPLO 442, S.A. DE C.V.","PAGADOR EJEMPLO 442, S.A. DE C.V.",DSB3584-836,2025-02-17,11.52,23805.8,USD,22586.92,2122.95,886.83,,238.06,115.29,0,3065.82,On Time,0.9487990321686312
Abaco Financial,CLIAB001442,"EMPRESA EJEMPLO 443, S.A. DE C.V.","PAGADOR EJEMPLO 443, S.A. DE C.V.",DSB4611-392,2025-10-28,57.36,55517.26,USD,52126.19,4651.24,1526.19,,555.17,198.41,0,16340.83,On Time,0.9389186353937496
Abaco Financial,CLIAB001443,"EMPRESA EJEMPLO 444, S.A. DE C.V.","PAGADOR EJEMPLO 444, S.A. DE C.V.",DSB7232-670,2025-11-06,45.86,18352.95,USD,17371.32,1367.02,428.53,,183.53,55.71,0,11685.96,Prepayment,0.9465137757145309
Abaco Financial,CLIAB001443,"EMPRESA EJEMPLO 444, S.A. DE C.V.","PAGADOR EJEMPLO 444, S.A. DE C.V.",DSB7232-670,2025-10-29,10.93,18167.44,USD,16376.29,1707.45,556.98,,181.67,72.41,0,15910.09,On Time,0.9014087840664399
Abaco Financial,CLIAB001443,"EMPRESA EJEMPLO 444, S.A. DE C.V.","PAGADOR EJEMPLO 444, S.A. DE C.V.",DSB7232-670,2025-12-31,36.15,19565.84,USD,17846.4,981.75,937.87,,195.66,121.92,0,6655.06,On Time,0.9121203076382103
Abaco Technologies,CLIAB001444,"EMPRESA EJEMPLO 445, S.A. DE C.V.","PAGADOR EJEMPLO 445, S.A. DE C.V.",DSB1172-091,2025-12-09,36.79,26718.4,USD,24065.9,2410.03,1105.51,,267.18,143.72,0,12513.05,On Time,0.9007238457392658
Abaco Technologies,CLIAB001444,"EMPRESA EJEMPLO 445, S.A. DE C.V.","PAGADOR EJEMPLO 445, S.A. DE C.V.",DSB1172-091,2025-07-28,11.94,25414.34,USD,24051.74,1524.95,580.91,,254.14,75.52,0,29105.19,On Time,0.9463846001902864
Abaco Technologies,CLIAB001444,"EMPRESA EJEMPLO 445, S.A. DE C.V.","PAGADOR EJEMPLO 445, S.A. DE C.V.",DSB1172-091,2025-10-02,74.36,21940.8,USD,19423.85,1804.99,798.72,,219.41,103.83,0,12602.26,On Time,0.8852844928170349
Abaco Technologies,CLIAB001444,"EMPRESA EJEMPLO 445, S.A. DE C.V.","PAGADOR EJEMPLO 445, S.A. DE C.V.",DSB1172-091,2025-11-16,61.28,20733.48,USD,17774.94,1515.88,602.26,,207.33,78.29,0,1598.25,On Time,0.857306154104376
Abaco Technologies,CLIAB001445,"EMPRESA EJEMPLO 446, S.A. DE C.V.","PAGADOR EJEMPLO 446, S.A. DE C.V.",DSB5499-539,2025-08-09,31.69,4274.23,USD,3728.31,285.87,148.36,,42.74,19.29,0,2473.3,On Time,0.8722764100200505
Abaco Technologies,CLIAB001445,"EMPRESA EJEMPLO 446, S.A. DE C.V.","PAGADOR EJEMPLO 446, S.A. DE C.V.",DSB5499-539,2025-07-25,34.37,3594.06,USD,3085.37,188.06,83.84,,35.94,10.9,0,4377.65,On Time,0.8584636873062775
Abaco Technologies,CLIAB001445,"EMPRESA EJEMPLO 446, S.A. DE C.V.","PAGADOR EJEMPLO 446, S.A. DE C.V.",DSB5499-539,2025-07-15,36.63,4889.53,USD,4551.36,371.73,204.02,,48.9,26.52,0,271.1,Late,0.9308379332982925
Abaco Technologies,CLIAB001445,"EMPRESA EJEMPLO 446, S.A. DE C.V.","PAGADOR EJEMPLO 446, S.A. DE C.V.",DSB5499-539,2025-07-10,49.55,3602.45,USD,3403.57,283.13,105.07,,36.02,13.66,0,3697.7,On Time,0.9447931268997489
Abaco Technologies,CLIAB001445,"EMPRESA EJEMPLO 446, S.A. DE C.V.","PAGADOR EJEMPLO 446, S.A. DE C.V.",DSB5499-539,2025-03-28,33.51,3987.9,USD,3684.76,301.1,108.98,,39.88,14.17,0,6361.9,On Time,0.923985054790742
Abaco Technologies,CLIAB001446,"EMPRESA EJEMPLO 447, S.A. DE C.V.","PAGADOR EJEMPLO 447, S.A. DE C.V.",DSB4321-719,2025-02-28,70.07,18772.75,USD,17381.53,1188.13,460.55,,187.73,59.87,0,4933.75,Late,0.92589151829114
Abaco Technologies,CLIAB001446,"EMPRESA EJEMPLO 447, S.A. DE C.V.","PAGADOR EJEMPLO 447, S.A. DE C.V.",DSB4321-719,2025-02-12,89.13,14216.18,USD,12536.28,749.75,584.27,,142.16,75.96,0,12176.09,Late,0.8818318282407792
Abaco Technologies,CLIAB001446,"EMPRESA EJEMPLO 447, S.A. DE C.V.","PAGADOR EJEMPLO 447, S.A. DE C.V.",DSB4321-719,2025-01-18,83.1,14211.22,USD,12204.22,1306.3,648.96,,142.11,84.36,0,15299.04,On Time,0.8587735606091524
Abaco Technologies,CLIAB001447,"EMPRESA EJEMPLO 448, S.A. DE C.V.","PAGADOR EJEMPLO 448, S.A. DE C.V.",DSB6350-024,2025-07-25,7.0,32719.49,USD,30100.49,2115.9,1458.44,,327.19,189.6,0,18166.63,On Time,0.9199559650838078
Abaco Technologies,CLIAB001447,"EMPRESA EJEMPLO 448, S.A. DE C.V.","PAGADOR EJEMPLO 448, S.A. DE C.V.",DSB6350-024,2025-05-26,45.0,35101.23,USD,31445.0,2241.29,1190.71,,351.01,154.79,0,13403.79,On Time,0.8958375532709252
Abaco Technologies,CLIAB001448,"EMPRESA EJEMPLO 449, S.A. DE C.V.","PAGADOR EJEMPLO 449, S.A. DE C.V.",DSB2343-817,2025-05-31,69.44,35525.93,USD,32680.94,1816.25,1623.3,,355.26,211.03,0,11087.27,Late,0.9199179303680438
Abaco Financial,CLIAB001449,"EMPRESA EJEMPLO 450, S.A. DE C.V.","PAGADOR EJEMPLO 450, S.A. DE C.V.",DSB3875-086,2025-02-02,2.42,85250.66,USD,76765.17,8037.11,3972.48,,852.51,516.42,0,7684.11,On Time,0.900464231010059
Abaco Technologies,CLIAB001450,"EMPRESA EJEMPLO 451, S.A. DE C.V.","PAGADOR EJEMPLO 451, S.A. DE C.V.",DSB3842-464,2025-07-28,42.93,24548.76,USD,22096.19,2394.91,1052.24,,245.49,136.79,0,907.64,On Time,0.9000939354981677
Abaco Technologies,CLIAB001450,"EMPRESA EJEMPLO 451, S.A. DE C.V.","PAGADOR EJEMPLO 451, S.A. DE C.V.",DSB3842-464,2025-06-06,89.18,25318.43,USD,23581.14,1747.85,915.39,,253.18,119.0,0,15255.79,On Time,0.9313823961438367
Abaco Financial,CLIAB001451,"EMPRESA EJEMPLO 452, S.A. DE C.V.","PAGADOR EJEMPLO 452, S.A. DE C.V.",DSB5415-471,2025-09-21,2.85,2337.98,USD,2149.96,228.08,52.16,,23.38,6.78,0,950.36,On Time,0.9195801503862309
Abaco Financial,CLIAB001452,"EMPRESA EJEMPLO 453, S.A. DE C.V.","PAGADOR EJEMPLO 453, S.A. DE C.V.",DSB3596-569,2025-11-25,88.7,15519.86,USD,14090.04,1058.68,347.79,,155.2,45.21,0,5142.61,On Time,0.9078715916251822
Abaco Financial,CLIAB001452,"EMPRESA EJEMPLO 453, S.A. DE C.V.","PAGADOR EJEMPLO 453, S.A. DE C.V.",DSB3596-569,2025-12-09,9.81,16740.28,USD,15590.06,936.11,714.51,,167.4,92.89,0,11586.79,On Time,0.9312902771040867
Abaco Financial,CLIAB001452,"EMPRESA EJEMPLO 453, S.A. DE C.V.","PAGADOR EJEMPLO 453, S.A. DE C.V.",DSB3596-569,2026-02-18,4.49,15940.68,USD,14004.95,1486.28,742.1,,159.41,96.47,0,4357.94,On Time,0.8785666608952692
Abaco Technologies,CLIAB001453,"EMPRESA EJEMPLO 454, S.A. DE C.V.","PAGADOR EJEMPLO 454, S.A. DE C.V.",DSB5186-275,2025-06-29,33.28,2587.04,USD,2453.67,201.4,103.05,,25.87,13.4,0,369.97,On Time,0.9484468736471026
Abaco Technologies,CLIAB001453,"EMPRESA EJEMPLO 454, S.A. DE C.V.","PAGADOR EJEMPLO 454, S.A. DE C.V.",DSB5186-275,2025-03-27,53.69,2169.52,USD,1899.6,129.83,44.42,,21.7,5.78,0,543.22,On Time,0.8755853829418488
Abaco Financial,CLIAB001454,"EMPRESA EJEMPLO 455, S.A. DE C.V.","PAGADOR EJEMPLO 455, S.A. DE C.V.",DSB3509-482,2025-04-07,76.08,2763.73,USD,2561.45,160.89,117.73,,27.64,15.3,0,61.36,On Time,0.9268090587720218
Abaco Financial,CLIAB001454,"EMPRESA EJEMPLO 455, S.A. DE C.V.","PAGADOR EJEMPLO 455, S.A. DE C.V.",DSB3509-482,2025-06-27,26.45,3263.36,USD,2836.97,297.32,120.27,,32.63,15.64,0,133.08,On Time,0.8693401892527945
Abaco Financial,CLIAB001455,"EMPRESA EJEMPLO 456, S.A. DE C.V.","PAGADOR EJEMPLO 456, S.A. DE C.V.",DSB5676-314,2025-05-09,76.86,18300.48,USD,17080.55,1765.21,617.82,,183.0,80.32,0,10305.71,On Time,0.9333389069576317
Abaco Financial,CLIAB001455,"EMPRESA EJEMPLO 456, S.A. DE C.V.","PAGADOR EJEMPLO 456, S.A. DE C.V.",DSB5676-314,2025-01-26,6.06,19034.66,USD,16252.38,1106.17,890.37,,190.35,115.75,0,15446.96,On Time,0.8538308538213973
Abaco Financial,CLIAB001455,"EMPRESA EJEMPLO 456, S.A. DE C.V.","PAGADOR EJEMPLO 456, S.A. DE C.V.",DSB5676-314,2025-03-04,93.59,12946.56,USD,11560.4,1135.72,485.41,,129.47,63.1,0,15112.93,On Time,0.8929321765781798
Abaco Financial,CLIAB001455,"EMPRESA EJEMPLO 456, S.A. DE C.V.","PAGADOR EJEMPLO 456, S.A. DE C.V.",DSB5676-314,2025-06-17,81.66,13251.32,USD,12514.89,1005.3,294.6,,132.51,38.3,0,15127.95,On Time,0.9444259137957577
Abaco Financial,CLIAB001456,"EMPRESA EJEMPLO 457, S.A. DE C.V.","PAGADOR EJEMPLO 457, S.A. DE C.V.",DSB8008-069,2025-06-24,86.9,11772.99,USD,11142.55,677.68,241.91,,117.73,31.45,0,3662.0,On Time,0.9464503070163144
Abaco Financial,CLIAB001456,"EMPRESA EJEMPLO 457, S.A. DE C.V.","PAGADOR EJEMPLO 457, S.A. DE C.V.",DSB8008-069,2025-10-06,97.53,9087.31,USD,8073.27,553.99,264.96,,90.87,34.45,0,13209.86,On Time,0.8884114220820024
Abaco Financial,CLIAB001456,"EMPRESA EJEMPLO 457, S.A. DE C.V.","PAGADOR EJEMPLO 457, S.A. DE C.V.",DSB8008-069,2025-10-08,22.84,8812.13,USD,8135.45,766.37,350.66,,88.12,45.59,0,7933.28,Late,0.9232103929469947
Abaco Financial,CLIAB001456,"EMPRESA EJEMPLO 457, S.A. DE C.V.","PAGADOR EJEMPLO 457, S.A. DE C.V.",DSB8008-069,2025-07-08,75.91,11233.27,USD,10371.42,891.57,376.18,,112.33,48.9,0,1273.83,On Time,0.923277015508396
Abaco Financial,CLIAB001456,"EMPRESA EJEMPLO 457, S.A. DE C.V.","PAGADOR EJEMPLO 457, S.A. DE C.V.",DSB8008-069,2025-05-24,66.72,12608.94,USD,11701.34,813.63,357.27,,126.09,46.44,0,16800.13,On Time,0.9280193259703036
Abaco Technologies,CLIAB001457,"EMPRESA EJEMPLO 458, S.A. DE C.V.","PAGADOR EJEMPLO 458, S.A. DE C.V.",DSB4123-203,2025-06-25,75.64,42660.26,USD,39257.25,4195.53,1237.39,,426.6,160.86,0,5160.56,On Time,0.9202299751572072
Abaco Financial,CLIAB001458,"EMPRESA EJEMPLO 459, S.A. DE C.V.","PAGADOR EJEMPLO 459, S.A. DE C.V.",DSB3905-385,2024-11-14,58.66,24340.3,USD,22077.77,1329.5,800.93,,243.4,104.12,0,14224.36,On Time,0.9070459279466564
Abaco Financial,CLIAB001458,"EMPRESA EJEMPLO 459, S.A. DE C.V.","PAGADOR EJEMPLO 459, S.A. DE C.V.",DSB3905-385,2025-03-29,87.75,24626.81,USD,21254.48,1529.62,672.32,,246.27,87.4,0,3112.53,On Time,0.8630626540749694
Abaco Technologies,CLIAB001459,"EMPRESA EJEMPLO 460, S.A. DE C.V.","PAGADOR EJEMPLO 460, S.A. DE C.V.",DSB1861-478,2025-04-22,42.64,5914.35,USD,5084.98,477.86,195.41,,59.14,25.4,0,7484.99,On Time,0.8597698817283386
Abaco Technologies,CLIAB001459,"EMPRESA EJEMPLO 460, S.A. DE C.V.","PAGADOR EJEMPLO 460, S.A. DE C.V.",DSB1861-478,2025-01-23,93.53,6868.89,USD,5859.56,676.55,327.93,,68.69,42.63,0,5186.63,On Time,0.8530577720708877
Abaco Technologies,CLIAB001459,"EMPRESA EJEMPLO 460, S.A. DE C.V.","PAGADOR EJEMPLO 460, S.A. DE C.V.",DSB1861-478,2025-01-25,56.43,7727.02,USD,7265.21,691.66,248.96,,77.27,32.37,0,11267.14,On Time,0.940234398254437
Abaco Technologies,CLIAB001459,"EMPRESA EJEMPLO 460, S.A. DE C.V.","PAGADOR EJEMPLO 460, S.A. DE C.V.",DSB1861-478,2025-01-28,58.46,6869.91,USD,6408.21,586.5,236.22,,68.7,30.71,0,14048.9,On Time,0.9327938793957999
